?,date,facebookUrl,likesCount,postTitle,text
5601,2022-11-26T06:14:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3225894937676350/,1,Hi Univision hdeer suulgaj baina,Herwee shinig tawiulah gj bgaa. Bol nadad bgaa shuu
5602,2022-11-26T04:29:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,Bvr ym vzej bolohoo bailaa uur ymar net zvger be solimor bna
5603,2022-11-26T01:40:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3196493597283151/,0,har tsagaan tohooromj zarna,40k d
5604,2022-11-25T13:08:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3225637944368716/,0,Pizda bdguie buh ym gatsaad hereg alga,??? ???
5605,2022-11-25T09:52:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3196493597283151/,0,har tsagaan tohooromj zarna,??? ??? ??
5606,2022-11-25T09:29:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Nohoj uuzej bolohgui unen ydrgatai
5607,2022-11-25T09:28:01.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Unen ydrgatai towogtei yum bnle
5608,2022-11-25T08:08:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,??????????? ????
5609,2022-11-25T07:44:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3225175451081632/,0,Ta nariin uni tv gatsaj bnuu looktv ntr orohoor gatsahgui bhiin,Gatsahgui l bn daa duu
5610,2022-11-25T06:35:41.000Z,https://www.facebook.com/groups/univisionusers/posts/3225637944368716/,0,Pizda bdguie buh ym gatsaad hereg alga,Yg tgd nerve barad bn suulin uyd
5611,2022-11-25T06:06:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3225192757746568/,0,eniig yaj gargah we medehvv bvh cable aa salgaad zalgaad uzlee baidguiee er n univision ooroo zvgeer bgaan bolowuu garch bnu,Source solioch
5612,2022-11-25T05:27:43.000Z,https://www.facebook.com/groups/univisionusers/posts/3224439867821857/,0,???????? ????? ???? ?????? ?????? ???? ????????? ???? ????? ?? ???.?????? ????????,????? ????????? ???? ????. ?????? ???????? ???? ???
5613,2022-11-25T03:13:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,mungu awah blhooroo awna uilchilgee gj unen mya
5614,2022-11-25T03:12:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,gacaad bdg shuu buur
5615,2022-11-25T03:05:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,ydaj baihad kinogo ch shinechilchehgv
5616,2022-11-24T15:29:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,???? ?? ?????? ??? ???? ??????
5617,2022-11-24T15:29:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Daschdag ym bnle
5618,2022-11-24T14:54:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,1 ???? ????? ??? ??? ???? ???????????? ??? ??? ??? ?? ???????? ??? ????? ???? ?????? ???? ??????
5619,2022-11-24T14:00:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,hog2
5620,2022-11-24T13:43:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3196493597283151/,0,har tsagaan tohooromj zarna,Univishion tuhuurumj zarna tulburiin vldegdelgvi
5621,2022-11-24T08:21:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3221863964746114/,0,HBO yaj hadmalign tohirulad gargj irehve??,??????
5622,2022-11-24T06:56:12.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,
5623,2022-11-24T05:08:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,Manaih net heregleed 3kino l uzsen bsn 3-4bagtstai Omno bnga 120k gardag bsn ene sar 176k garlaa gaihaad l bj bn
5624,2022-11-24T04:58:18.000Z,https://www.facebook.com/groups/univisionusers/posts/3196493597283151/,0,har tsagaan tohooromj zarna,??? ?????? ????????? ???????????? ?? ?????? ?? ?????? ??????
5625,2022-11-24T03:42:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,Hergeleed hyanalt tabiad ashiglaad surchih 10 d jil 3 n ailaar n hergelj baina tulbur bi hiideg dandaa asuudalgvv l baidag
5626,2022-11-24T03:37:49.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,??? ????????? ?????? ?? ? ????????? ???? ?????? ?????? 70-80?????? univision ??? ?????????? ?????? ? ??? ?????? ????????? 25000? ???? ??????? ? ?????????? ????
5627,2022-11-24T02:55:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,???? ?????? ?? ??????? ?.? ???
5628,2022-11-24T02:12:00.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Heregleed dadahaar iluu hylbar bolson bnaa. Manaih hagas jil hereglej bna. Ehende stresstei bsan. Odoo bol ystoi amar bna.
5629,2022-11-23T16:20:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,yaj ingj hardg we
5630,2022-11-23T15:56:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,2,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,????? ?? ???? ???? ??? ???? ????? ????? ???? ?????????? ???? ????? ?? ????2 10? ??? ???? ??? ???? ????? ??? ????? ??? ??? ????2
5631,2022-11-23T14:04:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3223776011221576/,1,,boldgvi gseen
5632,2022-11-23T13:40:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,??? ???????
5633,2022-11-23T11:48:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,"???? 40? ??? ????? S XS ? L XL  ???? ???? ??? ???????? ???? ????? ??? ??? ??? ??? ????? ?????????? ????? ???????????? ????????? ???? ?? ??? ???????? ???? ???? ???,????? ???? ???? ???? ???? 5000 3000 ???? M ??? ???? ??????. ???? ??????? 2500
 ???? ???? 9000 ???? 9900 ?????? ???? ??? ???? ??????????? ??? ?????? ????? ???????? ??  ??????? ???? ?????? ??? ??? ?????? ???? ?????????.?? ? ??? ?????? ?????? ?????????? ????????? ???????? ??????? ????????? ?????? ????? ????????? ???????????? ?? ???? ???. ????? ??????? ??? ???? ????? ???? ????????? iptv ???????"
5634,2022-11-23T11:42:12.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,1,ymr balai boltsinbe,yoo unen hog yumaa gatsaad l mash udaan ushij bn tses n oilgomjgui
5635,2022-11-23T10:44:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,Mobicom haan bank ene 3 aas tatgalzah heregtei jimhene shulaachinguud
5636,2022-11-23T10:09:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,Yag haanan baidag yum bol
5637,2022-11-23T07:30:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3217589578506886/,0,Univision udirdlaga haaguur zardagiin bol,unitel iin tseguuded
5638,2022-11-23T07:26:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,skymedia ymarhu bol
5639,2022-11-23T06:25:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,????.? ????? ??????? 40? ????? ???? ?????? ????? ?????? ??? ????? ??? ???????? ??. ?????? ??? ? ???? ???? ?????? ???? ????????? ??
5640,2022-11-23T06:09:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,?? ??? ??????? ???????????? ? ???????? ????? ?????? ???? ????? ????????? ?? ???? ???????? ???
5641,2022-11-23T06:07:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,1,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,???? ?????? ???????????? ???? ???????? ??????? ??? ??????????? ??? ?????? ????????? ?????
5642,2022-11-23T06:01:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,tag shu
5643,2022-11-23T06:01:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,orohgui bna
5644,2022-11-23T06:01:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,harin tiimee
5645,2022-11-23T06:00:00.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,univiosnoos uur yu bna soliuldag ymu
5646,2022-11-23T05:59:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,yawzzgui bna shu
5647,2022-11-23T05:59:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,hari tiimee
5648,2022-11-23T05:57:57.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,?????????? ???? ? ??? ???????? ??? ??????? ??
5649,2022-11-23T05:57:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,Manai wifi tag nowshiin Univision Mongolia
5650,2022-11-23T05:56:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,?????? ???????? ??? ??? ???? ???? ? Wifi ????
5651,2022-11-23T05:56:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,ymr balair unetei ymbe
5652,2022-11-23T05:06:44.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,ehniiheesee dordson baina lee gatsaad hereg alga
5653,2022-11-23T04:35:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3196493597283151/,0,har tsagaan tohooromj zarna,"Har tuhuurumj zarna, udirdlagatai 88062150"
5654,2022-11-23T04:33:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,??? ????????? ??? ??? ??? ?????? ?? ??
5655,2022-11-23T00:28:19.000Z,https://www.facebook.com/groups/univisionusers/posts/3223073081291869/,0,Ene Univision zowhon internetiig n l heregledeg kino tureeselj uzeegui bhd l ingeed iluu tolbor deerees n buh toog n nemeed ch 74k hurehgui bhiin ene busad ailuudiih yaj gardiim boloo,"Harin ch garsan buh zardal ni niileed 80,90k bolood bgan bishu omno ni idevhjuuleed tsutslahaa martsan kino bagts bnu shalgaj bgarai"
5656,2022-11-22T23:36:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3223408251258352/,0,Operatortoi ni yaj holbogdoh be kino bagtsuud ni orchuulgagui garaad bhiin huuchinluu ni shiljuulmeer bn,Zuragtnii dood buland gurwan tseg shig ym bga terenlvv orohoor angli mongol hytad gd garaad irne mongoloo songohoor hadmal ni garaad irj bnlee
5657,2022-11-22T17:40:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,Unheer tasarhai bn
5658,2022-11-22T13:56:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,?????? ?? ?????... ?????? ?? ???? ???? ?????? ?? ?????? ????? ??? ?????????? ????????... ????? ?? ???? ???? ????????? ????? ?????? ?????.
5659,2022-11-22T13:38:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,Jinhen novsh bolchij ulam muudaad bidag bolchloo
5660,2022-11-22T13:37:49.000Z,https://www.facebook.com/groups/univisionusers/posts/3223408251258352/,1,Operatortoi ni yaj holbogdoh be kino bagtsuud ni orchuulgagui garaad bhiin huuchinluu ni shiljuulmeer bn,Sda bolchijee
5661,2022-11-22T13:02:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3223408251258352/,0,Operatortoi ni yaj holbogdoh be kino bagtsuud ni orchuulgagui garaad bhiin huuchinluu ni shiljuulmeer bn,
5662,2022-11-22T12:42:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,5,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,"1111 d gomdol gargawal tadag bol vnheer hetsvv ymaa neg suwagruu shiljih geed bvvr noir hvregsen ajil bolj bna asaah ene ter ni bol bvvr hetsvv tomchuudad amarhan baij boloh ch hvvhdvvd bolon ahmaduudad vnheer towogtoi bna, bvvr medeegee vzej chadahgvi bna geed aaw maan uurlad bhin"
5663,2022-11-22T11:38:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,?????? ????? ?????? ?????? ????? ??? ???????
5664,2022-11-22T10:25:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3223408251258352/,0,Operatortoi ni yaj holbogdoh be kino bagtsuud ni orchuulgagui garaad bhiin huuchinluu ni shiljuulmeer bn,Enen shig uzhii  bolov uu
5665,2022-11-22T10:24:59.000Z,https://www.facebook.com/groups/univisionusers/posts/3223408251258352/,0,Operatortoi ni yaj holbogdoh be kino bagtsuud ni orchuulgagui garaad bhiin huuchinluu ni shiljuulmeer bn,
5666,2022-11-22T09:26:20.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,????? ???????? ?????? ?? ?? ?? ?????? 2?? 3??? ??
5667,2022-11-22T07:09:29.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,Goy l bnashd shine ni
5668,2022-11-22T06:44:01.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Hollywd bgts ruga yaj orhin boloo
5669,2022-11-22T05:07:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Buur huuchnii har tohooromjtei bhad gatsadgui blaa. Shinechlee shaasan tag gatsaad 4 sar
5670,2022-11-22T04:22:20.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,internet bolj bnuu
5671,2022-11-22T04:11:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,1,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,????? ????
5672,2022-11-22T03:00:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3196493597283151/,0,har tsagaan tohooromj zarna,"??? ?????????, 2? ????????????. ????? 180000,  90153130"
5673,2022-11-22T02:51:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,shudraga orsoldoon hereglegchdiin toloo gazart gomdol gargasan bgaa ta bugd ch bas gargaaarai zuragtaa uzeegui odriin tolboroo bid ygd ogoh ystoi yum tednii aldaa gemdelees bolj bid yaahaaraa hohirdog yum bugd gomdol gargaaad bwal ur dund hurne shu ydaj ashiglaj chadaagui odriin tolboroo hasuulj baimaaar bna neg bish nileen heden udaagii shd ene gatsalt bol shine tohooromj awaad hog deer userlee
5674,2022-11-21T15:21:07.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,???????? ?????? ????? ????? ??????? ?????? ?????? ????? ????? ???? ?????? ???? ?????? ??????? ????? ??????? ???????? ??? ?????? ????? ??? ?????? ?????? ???.
5675,2022-11-21T13:26:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3221863964746114/,1,HBO yaj hadmalign tohirulad gargj irehve??,Ok daraad dooshluulhr : iim tseg bga teren drn daraad helee songono
5676,2022-11-21T13:23:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3222957121303465/,0,??????? 3 ??? ???????? ??????? ??? ??????????? ?????????? ? ??????. ??????????? ??????? ????? ????? ??? ????? ?????? ? ??????????,Harin timee gatsaad arau gj garhi bvvr arai sonin ymaa
5677,2022-11-21T13:15:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3222919987973845/,0,ta nariin tohooromj ajillaj bna u manaih buur tv ruugeech orohoo baichlaa,????? ?????? ??????? ??  ????? ??????
5678,2022-11-21T12:32:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Hog hog
5679,2022-11-21T12:30:33.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Gatsaad tag
5680,2022-11-21T12:30:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Ystoi hog bolson baina
5681,2022-11-21T10:33:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Gatsaad tag
5682,2022-11-21T08:42:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Yaj yanzlah ve humuusee yaj tv.ee uzej bna?
5683,2022-11-21T07:38:59.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,
5684,2022-11-21T04:26:33.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Asahad ni gardag univision temdegniih ni ungu ni ulbar shar bolchihood ungunii yalgaralt ni sonin bolson ail bnuu?
5685,2022-11-21T04:15:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Balai boljee
5686,2022-11-21T01:18:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,???? ???? ???? ?? ??? ??????? ????? ????
5687,2022-11-21T01:14:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,???? ????? ?????? ?????? ???? ????? ?????? ?????? ??? ??????? ???????? ??????? ?????? ???? ?????
5688,2022-11-21T00:36:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,??????????? ? ??????? ???????? ?????? ???? ???????? ??? ??????
5689,2022-11-20T17:51:18.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,1,Iim bolchohloo medex xvn bnuu,pzda vzeegvi baij tolbor garaad baihiy yaahuu zaluusaa
5690,2022-11-20T16:38:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,804 807 806 ntr tolbortei bolchik bga yumuu
5691,2022-11-20T16:36:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,gachin tum boltson bna iom gachin yum bol bagtsiinhaa vniig buulga
5692,2022-11-20T15:29:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Vnen balai gatsaad tag bolchihno huuchin ni hamaagvi deer bsin
5693,2022-11-20T13:09:08.000Z,https://www.facebook.com/groups/univisionusers/posts/3221096421489535/,1,???????? ????? ?????????? ???????? ????. ??? ??? ??? ???? ??????? ?? ??? ???????????,?????????? ?????? ?????? ????? ???? ??? ????? ???????? ????.
5694,2022-11-20T11:45:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,vnen laitai bna
5695,2022-11-20T11:28:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3221096421489535/,2,???????? ????? ?????????? ???????? ????. ??? ??? ??? ???? ??????? ?? ??? ???????????,??? ?????????? ?? ?? ????? ???? ?????????? ?? ?? ?????? ? ?????? ?? ??? ????? ????????
5696,2022-11-20T11:25:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,???? ??? ?????? ?????. ??????? ??? ?????? ???? ????? ??????
5697,2022-11-20T10:56:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Youtube uzeh bol shine iptv 4.0 tuhuurumj 270k r awaad app suulgad uzhiin bnle
5698,2022-11-20T10:28:43.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,2,Iim bolchohloo medex xvn bnuu,shinechleh gj bvvr goshin ym bolgood haytsan laitai boltson bnlee hog bolgood haytsan huuchin n hamaagui deer bsan iim shinechlel gj yu bhaw dee
5699,2022-11-20T10:11:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,mangar gatsdag boltson bnle.
5700,2022-11-20T10:09:43.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Shal balai boltson
5701,2022-11-20T09:50:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,suvag solihoor gatsaaad gardgvi naasan
5702,2022-11-20T09:48:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Ystoi balai hga app nich ajilahgvi udaan gj
5703,2022-11-20T09:34:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,0,ymr balai boltsinbe,Gatsah nter arai gaaguu bolj bn. Harin nuhuj uzehed hezeenii hutulbur gedeg n medegdehgui hetsuu boljee. Tsagiin deer Sar udur nemj oruulmaar bnaa. Kkk
5704,2022-11-20T09:19:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,2,ymr balai boltsinbe,????? ???? ???? ???????? ????
5705,2022-11-20T09:04:58.000Z,https://www.facebook.com/groups/univisionusers/posts/3219473314985179/,1,ymr balai boltsinbe,Bur sonin bolchihson bhimaa. Bodvol iluu goy bolgochihson gej bodool suuj bgaa bhdaa hurdan huuchin hevend n oruulaa
5706,2022-11-20T08:38:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3221321781466999/,0,Iim bolchohloo medex xvn bnuu,Shine erh uisged bga
